"","participant","session","list","itemID","sequential_trial","condition","capitalization","determiner","ReadingTime"
"1214","en04do16","1","listA","6",25,"+C/-D","cap","nodet",275
"1215","er05ns14","1","listA","6",25,"+C/-D","cap","nodet",109
"1216","ff06an05","1","listA","6",25,"+C/-D","cap","nodet",163
"1217","ig07en03","1","listA","6",25,"+C/-D","cap","nodet",371
"1218","ng09in10","1","listA","6",25,"+C/-D","cap","nodet",95
"1219","de10ch10","2","listA","6",25,"+C/-D","cap","nodet",260
"1220","in06an10","2","listA","6",25,"+C/-D","cap","nodet",167
"1221","ld06ed27","2","listA","6",25,"+C/-D","cap","nodet",313
"1222","pp07us10","2","listA","6",25,"+C/-D","cap","nodet",352
"1223","pt07en03","2","listA","6",25,"+C/-D","cap","nodet",165
"1224","as08el22","1","listB_REV","17",29,"+C/-D","cap","nodet",183
"1225","de10ch10","1","listB_REV","17",29,"+C/-D","cap","nodet",117
"1226","ke05rg01","1","listB_REV","17",29,"+C/-D","cap","nodet",306
"1227","pt07en03","1","listB_REV","17",29,"+C/-D","cap","nodet",142
"1228","au05rd24","2","listB_REV","17",29,"+C/-D","cap","nodet",545
"1229","ck06nk23","2","listB_REV","17",29,"+C/-D","cap","nodet",136
"1230","en04do16","2","listB_REV","17",29,"+C/-D","cap","nodet",1020
"1231","ff06an05","2","listB_REV","17",29,"+C/-D","cap","nodet",204
"1232","ng09in10","2","listB_REV","17",29,"+C/-D","cap","nodet",176
"1233","ng10er10","2","listB_REV","17",29,"+C/-D","cap","nodet",275
"1234","nn05ed12","2","listB_REV","17",29,"+C/-D","cap","nodet",162
"1235","er06nk20","1","listB","5",30,"+C/-D","cap","nodet",261
"1236","er07rd18","1","listB","5",30,"+C/-D","cap","nodet",373
"1237","in06an10","1","listB","5",30,"+C/-D","cap","nodet",173
"1238","ke05en10","1","listB","5",30,"+C/-D","cap","nodet",874
"1239","ld06ed27","1","listB","5",30,"+C/-D","cap","nodet",496
"1240","os09er29","1","listB","5",30,"+C/-D","cap","nodet",479
"1241","pp07us10","1","listB","5",30,"+C/-D","cap","nodet",425
"1242","tz02ld25","1","listB","5",30,"+C/-D","cap","nodet",457
"1243","en04el04","2","listB","5",30,"+C/-D","cap","nodet",237
"1244","er05ns14","2","listB","5",30,"+C/-D","cap","nodet",82
"1245","ig07en03","2","listB","5",30,"+C/-D","cap","nodet",505
"1246","ke06er23","2","listB","5",30,"+C/-D","cap","nodet",398
"1247","nn05as16","2","listB","5",30,"+C/-D","cap","nodet",261
"1248","rs06nz12","2","listB","5",30,"+C/-D","cap","nodet",193
"1249","en04el04","1","listA_REV","1",33,"+C/-D","cap","nodet",251
"1250","ht08en04","1","listA_REV","1",33,"+C/-D","cap","nodet",480
"1251","ke06er23","1","listA_REV","1",33,"+C/-D","cap","nodet",284
"1252","ng10er10","1","listA_REV","1",33,"+C/-D","cap","nodet",226
"1253","nn05as16","1","listA_REV","1",33,"+C/-D","cap","nodet",147
"1254","nn05ed12","1","listA_REV","1",33,"+C/-D","cap","nodet",180
"1255","as08el22","2","listA_REV","1",33,"+C/-D","cap","nodet",304
"1256","er07rd18","2","listA_REV","1",33,"+C/-D","cap","nodet",267
"1257","ho07es17","2","listA_REV","1",33,"+C/-D","cap","nodet",204
"1258","ke05rg01","2","listA_REV","1",33,"+C/-D","cap","nodet",418
"1259","ke09en22","2","listA_REV","1",33,"+C/-D","cap","nodet",473
"1260","os09er29","2","listA_REV","1",33,"+C/-D","cap","nodet",139
"1261","au05rd24","1","listA_REV","16",38,"+C/-D","cap","nodet",99
"1262","ht08en04","1","listA_REV","16",38,"+C/-D","cap","nodet",993
"1263","ke06er23","1","listA_REV","16",38,"+C/-D","cap","nodet",304
"1264","ng10er10","1","listA_REV","16",38,"+C/-D","cap","nodet",479
"1265","nn05as16","1","listA_REV","16",38,"+C/-D","cap","nodet",134
"1266","nn05ed12","1","listA_REV","16",38,"+C/-D","cap","nodet",646
"1267","nz09ko24","1","listA_REV","16",38,"+C/-D","cap","nodet",245
"1268","as08el22","2","listA_REV","16",38,"+C/-D","cap","nodet",147
"1269","er06nk20","2","listA_REV","16",38,"+C/-D","cap","nodet",303
"1270","ho07es17","2","listA_REV","16",38,"+C/-D","cap","nodet",308
"1271","ke05en10","2","listA_REV","16",38,"+C/-D","cap","nodet",353
"1272","ke05rg01","2","listA_REV","16",38,"+C/-D","cap","nodet",353
"1273","ke09en22","2","listA_REV","16",38,"+C/-D","cap","nodet",566
"1274","os09er29","2","listA_REV","16",38,"+C/-D","cap","nodet",237
"1275","ck06nk23","1","listA","4",43,"+C/-D","cap","nodet",195
"1276","en04do16","1","listA","4",43,"+C/-D","cap","nodet",198
"1277","er05ns14","1","listA","4",43,"+C/-D","cap","nodet",813
"1278","ff06an05","1","listA","4",43,"+C/-D","cap","nodet",184
"1279","ig07en03","1","listA","4",43,"+C/-D","cap","nodet",348
"1280","ng09in10","1","listA","4",43,"+C/-D","cap","nodet",394
"1281","de10ch10","2","listA","4",43,"+C/-D","cap","nodet",407
"1282","in06an10","2","listA","4",43,"+C/-D","cap","nodet",416
"1283","ld06ed27","2","listA","4",43,"+C/-D","cap","nodet",388
"1284","pp07us10","2","listA","4",43,"+C/-D","cap","nodet",228
"1285","pt07en03","2","listA","4",43,"+C/-D","cap","nodet",848
"1286","ck06nk23","1","listA","18",45,"+C/-D","cap","nodet",435
"1287","ff06an05","1","listA","18",45,"+C/-D","cap","nodet",510
"1288","ig07en03","1","listA","18",45,"+C/-D","cap","nodet",199
"1289","ng09in10","1","listA","18",45,"+C/-D","cap","nodet",136
"1290","de10ch10","2","listA","18",45,"+C/-D","cap","nodet",203
"1291","fs06er06","2","listA","18",45,"+C/-D","cap","nodet",367
"1292","in06an10","2","listA","18",45,"+C/-D","cap","nodet",87
"1293","pt07en03","2","listA","18",45,"+C/-D","cap","nodet",168
"1294","tz02ld25","2","listA","18",45,"+C/-D","cap","nodet",199
"1295","en04do16","1","listA","12",49,"+C/-D","cap","nodet",181
"1296","er05ns14","1","listA","12",49,"+C/-D","cap","nodet",71
"1297","ff06an05","1","listA","12",49,"+C/-D","cap","nodet",765
"1298","ig07en03","1","listA","12",49,"+C/-D","cap","nodet",501
"1299","ng09in10","1","listA","12",49,"+C/-D","cap","nodet",174
"1300","de10ch10","2","listA","12",49,"+C/-D","cap","nodet",126
"1301","fs06er06","2","listA","12",49,"+C/-D","cap","nodet",618
"1302","in06an10","2","listA","12",49,"+C/-D","cap","nodet",174
"1303","ld06ed27","2","listA","12",49,"+C/-D","cap","nodet",1080
"1304","pp07us10","2","listA","12",49,"+C/-D","cap","nodet",392
"1305","as08el22","1","listB_REV","11",51,"+C/-D","cap","nodet",447
"1306","ke09en22","1","listB_REV","11",51,"+C/-D","cap","nodet",87
"1307","ck06nk23","2","listB_REV","11",51,"+C/-D","cap","nodet",193
"1308","en04do16","2","listB_REV","11",51,"+C/-D","cap","nodet",570
"1309","ht08en04","2","listB_REV","11",51,"+C/-D","cap","nodet",590
"1310","ng09in10","2","listB_REV","11",51,"+C/-D","cap","nodet",84
"1311","nn05ed12","2","listB_REV","11",51,"+C/-D","cap","nodet",247
"1312","nz09ko24","2","listB_REV","11",51,"+C/-D","cap","nodet",141
"1313","er06nk20","1","listB","8",54,"+C/-D","cap","nodet",474
"1314","er07rd18","1","listB","8",54,"+C/-D","cap","nodet",392
"1315","in06an10","1","listB","8",54,"+C/-D","cap","nodet",314
"1316","ke05en10","1","listB","8",54,"+C/-D","cap","nodet",463
"1317","ld06ed27","1","listB","8",54,"+C/-D","cap","nodet",654
"1318","os09er29","1","listB","8",54,"+C/-D","cap","nodet",116
"1319","pp07us10","1","listB","8",54,"+C/-D","cap","nodet",190
"1320","tz02ld25","1","listB","8",54,"+C/-D","cap","nodet",183
"1321","en04el04","2","listB","8",54,"+C/-D","cap","nodet",272
"1322","er05ns14","2","listB","8",54,"+C/-D","cap","nodet",102
"1323","ig07en03","2","listB","8",54,"+C/-D","cap","nodet",382
"1324","ke06er23","2","listB","8",54,"+C/-D","cap","nodet",330
"1325","nn05as16","2","listB","8",54,"+C/-D","cap","nodet",158
"1326","rs06nz12","2","listB","8",54,"+C/-D","cap","nodet",192
"1327","as08el22","1","listB_REV","2",58,"+C/-D","cap","nodet",346
"1328","de10ch10","1","listB_REV","2",58,"+C/-D","cap","nodet",191
"1329","fs06er06","1","listB_REV","2",58,"+C/-D","cap","nodet",814
"1330","ke05rg01","1","listB_REV","2",58,"+C/-D","cap","nodet",245
"1331","ke09en22","1","listB_REV","2",58,"+C/-D","cap","nodet",327
"1332","pt07en03","1","listB_REV","2",58,"+C/-D","cap","nodet",329
"1333","ck06nk23","2","listB_REV","2",58,"+C/-D","cap","nodet",149
"1334","en04do16","2","listB_REV","2",58,"+C/-D","cap","nodet",460
"1335","ff06an05","2","listB_REV","2",58,"+C/-D","cap","nodet",304
"1336","ht08en04","2","listB_REV","2",58,"+C/-D","cap","nodet",435
"1337","ng10er10","2","listB_REV","2",58,"+C/-D","cap","nodet",259
"1338","nz09ko24","2","listB_REV","2",58,"+C/-D","cap","nodet",174
"1339","er07rd18","1","listB","14",60,"+C/-D","cap","nodet",653
"1340","in06an10","1","listB","14",60,"+C/-D","cap","nodet",345
"1341","ke05en10","1","listB","14",60,"+C/-D","cap","nodet",235
"1342","ld06ed27","1","listB","14",60,"+C/-D","cap","nodet",448
"1343","os09er29","1","listB","14",60,"+C/-D","cap","nodet",722
"1344","pp07us10","1","listB","14",60,"+C/-D","cap","nodet",107
"1345","tz02ld25","1","listB","14",60,"+C/-D","cap","nodet",91
"1346","en04el04","2","listB","14",60,"+C/-D","cap","nodet",740
"1347","er05ns14","2","listB","14",60,"+C/-D","cap","nodet",135
"1348","ig07en03","2","listB","14",60,"+C/-D","cap","nodet",240
"1349","ke06er23","2","listB","14",60,"+C/-D","cap","nodet",394
"1350","nn05as16","2","listB","14",60,"+C/-D","cap","nodet",304
"1351","rs06nz12","2","listB","14",60,"+C/-D","cap","nodet",327
"1352","as08el22","1","listB_REV","14",61,"+C/-D","cap","nodet",448
"1353","de10ch10","1","listB_REV","14",61,"+C/-D","cap","nodet",237
"1354","fs06er06","1","listB_REV","14",61,"+C/-D","cap","nodet",543
"1355","ke05rg01","1","listB_REV","14",61,"+C/-D","cap","nodet",556
"1356","ke09en22","1","listB_REV","14",61,"+C/-D","cap","nodet",233
"1357","pt07en03","1","listB_REV","14",61,"+C/-D","cap","nodet",178
"1358","au05rd24","2","listB_REV","14",61,"+C/-D","cap","nodet",184
"1359","ck06nk23","2","listB_REV","14",61,"+C/-D","cap","nodet",191
"1360","en04do16","2","listB_REV","14",61,"+C/-D","cap","nodet",181
"1361","ff06an05","2","listB_REV","14",61,"+C/-D","cap","nodet",303
"1362","ht08en04","2","listB_REV","14",61,"+C/-D","cap","nodet",1083
"1363","ng09in10","2","listB_REV","14",61,"+C/-D","cap","nodet",184
"1364","ng10er10","2","listB_REV","14",61,"+C/-D","cap","nodet",398
"1365","nz09ko24","2","listB_REV","14",61,"+C/-D","cap","nodet",144
"1366","er06nk20","1","listB","2",63,"+C/-D","cap","nodet",300
"1367","er07rd18","1","listB","2",63,"+C/-D","cap","nodet",173
"1368","in06an10","1","listB","2",63,"+C/-D","cap","nodet",247
"1369","ke05en10","1","listB","2",63,"+C/-D","cap","nodet",339
"1370","os09er29","1","listB","2",63,"+C/-D","cap","nodet",196
"1371","pp07us10","1","listB","2",63,"+C/-D","cap","nodet",220
"1372","er05ns14","2","listB","2",63,"+C/-D","cap","nodet",133
"1373","ig07en03","2","listB","2",63,"+C/-D","cap","nodet",469
"1374","ke06er23","2","listB","2",63,"+C/-D","cap","nodet",399
"1375","rs06nz12","2","listB","2",63,"+C/-D","cap","nodet",161
"1376","as08el22","1","listB_REV","8",67,"+C/-D","cap","nodet",761
"1377","fs06er06","1","listB_REV","8",67,"+C/-D","cap","nodet",241
"1378","ho07es17","1","listB_REV","8",67,"+C/-D","cap","nodet",453
"1379","ke09en22","1","listB_REV","8",67,"+C/-D","cap","nodet",367
"1380","pt07en03","1","listB_REV","8",67,"+C/-D","cap","nodet",213
"1381","au05rd24","2","listB_REV","8",67,"+C/-D","cap","nodet",257
"1382","ff06an05","2","listB_REV","8",67,"+C/-D","cap","nodet",567
"1383","ht08en04","2","listB_REV","8",67,"+C/-D","cap","nodet",400
"1384","ng10er10","2","listB_REV","8",67,"+C/-D","cap","nodet",303
"1385","nz09ko24","2","listB_REV","8",67,"+C/-D","cap","nodet",158
"1386","er06nk20","1","listB","11",70,"+C/-D","cap","nodet",613
"1387","in06an10","1","listB","11",70,"+C/-D","cap","nodet",284
"1388","ld06ed27","1","listB","11",70,"+C/-D","cap","nodet",225
"1389","os09er29","1","listB","11",70,"+C/-D","cap","nodet",579
"1390","pp07us10","1","listB","11",70,"+C/-D","cap","nodet",169
"1391","en04el04","2","listB","11",70,"+C/-D","cap","nodet",238
"1392","er05ns14","2","listB","11",70,"+C/-D","cap","nodet",177
"1393","ig07en03","2","listB","11",70,"+C/-D","cap","nodet",248
"1394","nn05as16","2","listB","11",70,"+C/-D","cap","nodet",157
"1395","au05rd24","1","listA_REV","12",72,"+C/-D","cap","nodet",189
"1396","ht08en04","1","listA_REV","12",72,"+C/-D","cap","nodet",607
"1397","ke06er23","1","listA_REV","12",72,"+C/-D","cap","nodet",434
"1398","nn05as16","1","listA_REV","12",72,"+C/-D","cap","nodet",135
"1399","nn05ed12","1","listA_REV","12",72,"+C/-D","cap","nodet",353
"1400","rs06nz12","1","listA_REV","12",72,"+C/-D","cap","nodet",293
"1401","as08el22","2","listA_REV","12",72,"+C/-D","cap","nodet",226
"1402","er06nk20","2","listA_REV","12",72,"+C/-D","cap","nodet",203
"1403","er07rd18","2","listA_REV","12",72,"+C/-D","cap","nodet",437
"1404","ke05en10","2","listA_REV","12",72,"+C/-D","cap","nodet",1037
"1405","ke09en22","2","listA_REV","12",72,"+C/-D","cap","nodet",634
"1406","os09er29","2","listA_REV","12",72,"+C/-D","cap","nodet",634
"1407","au05rd24","1","listA_REV","18",76,"+C/-D","cap","nodet",149
"1408","en04el04","1","listA_REV","18",76,"+C/-D","cap","nodet",1050
"1409","ht08en04","1","listA_REV","18",76,"+C/-D","cap","nodet",987
"1410","ke06er23","1","listA_REV","18",76,"+C/-D","cap","nodet",381
"1411","ng10er10","1","listA_REV","18",76,"+C/-D","cap","nodet",299
"1412","nn05as16","1","listA_REV","18",76,"+C/-D","cap","nodet",116
"1413","nn05ed12","1","listA_REV","18",76,"+C/-D","cap","nodet",503
"1414","rs06nz12","1","listA_REV","18",76,"+C/-D","cap","nodet",122
"1415","as08el22","2","listA_REV","18",76,"+C/-D","cap","nodet",768
"1416","er07rd18","2","listA_REV","18",76,"+C/-D","cap","nodet",165
"1417","ho07es17","2","listA_REV","18",76,"+C/-D","cap","nodet",334
"1418","ke05rg01","2","listA_REV","18",76,"+C/-D","cap","nodet",165
"1419","ke09en22","2","listA_REV","18",76,"+C/-D","cap","nodet",721
"1420","os09er29","2","listA_REV","18",76,"+C/-D","cap","nodet",315
"1421","au05rd24","1","listA_REV","4",78,"+C/-D","cap","nodet",288
"1422","ht08en04","1","listA_REV","4",78,"+C/-D","cap","nodet",707
"1423","ke06er23","1","listA_REV","4",78,"+C/-D","cap","nodet",215
"1424","ng10er10","1","listA_REV","4",78,"+C/-D","cap","nodet",244
"1425","nz09ko24","1","listA_REV","4",78,"+C/-D","cap","nodet",328
"1426","rs06nz12","1","listA_REV","4",78,"+C/-D","cap","nodet",420
"1427","as08el22","2","listA_REV","4",78,"+C/-D","cap","nodet",151
"1428","er06nk20","2","listA_REV","4",78,"+C/-D","cap","nodet",633
"1429","er07rd18","2","listA_REV","4",78,"+C/-D","cap","nodet",132
"1430","ho07es17","2","listA_REV","4",78,"+C/-D","cap","nodet",423
"1431","ke05en10","2","listA_REV","4",78,"+C/-D","cap","nodet",622
"1432","ke05rg01","2","listA_REV","4",78,"+C/-D","cap","nodet",332
"1433","ke09en22","2","listA_REV","4",78,"+C/-D","cap","nodet",266
"1434","os09er29","2","listA_REV","4",78,"+C/-D","cap","nodet",150
"1435","ck06nk23","1","listA","16",83,"+C/-D","cap","nodet",274
"1436","en04do16","1","listA","16",83,"+C/-D","cap","nodet",884
"1437","er05ns14","1","listA","16",83,"+C/-D","cap","nodet",94
"1438","ff06an05","1","listA","16",83,"+C/-D","cap","nodet",513
"1439","ig07en03","1","listA","16",83,"+C/-D","cap","nodet",334
"1440","de10ch10","2","listA","16",83,"+C/-D","cap","nodet",129
"1441","fs06er06","2","listA","16",83,"+C/-D","cap","nodet",577
"1442","ld06ed27","2","listA","16",83,"+C/-D","cap","nodet",592
"1443","pp07us10","2","listA","16",83,"+C/-D","cap","nodet",229
"1444","pt07en03","2","listA","16",83,"+C/-D","cap","nodet",389
"1445","ck06nk23","1","listA","1",88,"+C/-D","cap","nodet",165
"1446","en04do16","1","listA","1",88,"+C/-D","cap","nodet",335
"1447","er05ns14","1","listA","1",88,"+C/-D","cap","nodet",197
"1448","ff06an05","1","listA","1",88,"+C/-D","cap","nodet",274
"1449","de10ch10","2","listA","1",88,"+C/-D","cap","nodet",300
"1450","in06an10","2","listA","1",88,"+C/-D","cap","nodet",347
"1451","ld06ed27","2","listA","1",88,"+C/-D","cap","nodet",171
"1452","pt07en03","2","listA","1",88,"+C/-D","cap","nodet",436
"1453","as08el22","1","listB_REV","5",91,"+C/-D","cap","nodet",207
"1454","de10ch10","1","listB_REV","5",91,"+C/-D","cap","nodet",226
"1455","fs06er06","1","listB_REV","5",91,"+C/-D","cap","nodet",310
"1456","ho07es17","1","listB_REV","5",91,"+C/-D","cap","nodet",105
"1457","ke05rg01","1","listB_REV","5",91,"+C/-D","cap","nodet",961
"1458","ke09en22","1","listB_REV","5",91,"+C/-D","cap","nodet",178
"1459","au05rd24","2","listB_REV","5",91,"+C/-D","cap","nodet",192
"1460","ck06nk23","2","listB_REV","5",91,"+C/-D","cap","nodet",388
"1461","en04do16","2","listB_REV","5",91,"+C/-D","cap","nodet",466
"1462","ff06an05","2","listB_REV","5",91,"+C/-D","cap","nodet",559
"1463","ht08en04","2","listB_REV","5",91,"+C/-D","cap","nodet",397
"1464","ng09in10","2","listB_REV","5",91,"+C/-D","cap","nodet",284
"1465","ng10er10","2","listB_REV","5",91,"+C/-D","cap","nodet",449
"1466","nn05ed12","2","listB_REV","5",91,"+C/-D","cap","nodet",221
"1467","er06nk20","1","listB","17",92,"+C/-D","cap","nodet",497
"1468","er07rd18","1","listB","17",92,"+C/-D","cap","nodet",201
"1469","in06an10","1","listB","17",92,"+C/-D","cap","nodet",111
"1470","ke05en10","1","listB","17",92,"+C/-D","cap","nodet",223
"1471","ld06ed27","1","listB","17",92,"+C/-D","cap","nodet",117
"1472","os09er29","1","listB","17",92,"+C/-D","cap","nodet",420
"1473","ig07en03","2","listB","17",92,"+C/-D","cap","nodet",264
"1474","ke06er23","2","listB","17",92,"+C/-D","cap","nodet",443
"1475","nn05as16","2","listB","17",92,"+C/-D","cap","nodet",339
"1476","rs06nz12","2","listB","17",92,"+C/-D","cap","nodet",201
"1477","ht08en04","1","listA_REV","6",96,"+C/-D","cap","nodet",658
"1478","ke06er23","1","listA_REV","6",96,"+C/-D","cap","nodet",162
"1479","nn05as16","1","listA_REV","6",96,"+C/-D","cap","nodet",210
"1480","nz09ko24","1","listA_REV","6",96,"+C/-D","cap","nodet",153
"1481","rs06nz12","1","listA_REV","6",96,"+C/-D","cap","nodet",103
"1482","as08el22","2","listA_REV","6",96,"+C/-D","cap","nodet",106
"1483","er06nk20","2","listA_REV","6",96,"+C/-D","cap","nodet",254
"1484","er07rd18","2","listA_REV","6",96,"+C/-D","cap","nodet",627
"1485","ho07es17","2","listA_REV","6",96,"+C/-D","cap","nodet",159
"1486","ke05en10","2","listA_REV","6",96,"+C/-D","cap","nodet",303
"1487","ke05rg01","2","listA_REV","6",96,"+C/-D","cap","nodet",274
"1488","ke09en22","2","listA_REV","6",96,"+C/-D","cap","nodet",299
"1489","au05rd24","1","listA_REV","7",99,"+C/-D","cap","nodet",159
"1490","ht08en04","1","listA_REV","7",99,"+C/-D","cap","nodet",658
"1491","ke06er23","1","listA_REV","7",99,"+C/-D","cap","nodet",280
"1492","nn05as16","1","listA_REV","7",99,"+C/-D","cap","nodet",171
"1493","nz09ko24","1","listA_REV","7",99,"+C/-D","cap","nodet",142
"1494","er07rd18","2","listA_REV","7",99,"+C/-D","cap","nodet",174
"1495","ke05rg01","2","listA_REV","7",99,"+C/-D","cap","nodet",248
"1496","ke09en22","2","listA_REV","7",99,"+C/-D","cap","nodet",67
"1497","de10ch10","1","listB_REV","9",103,"+C/-D","cap","nodet",572
"1498","fs06er06","1","listB_REV","9",103,"+C/-D","cap","nodet",356
"1499","ho07es17","1","listB_REV","9",103,"+C/-D","cap","nodet",121
"1500","ke05rg01","1","listB_REV","9",103,"+C/-D","cap","nodet",525
"1501","au05rd24","2","listB_REV","9",103,"+C/-D","cap","nodet",150
"1502","en04do16","2","listB_REV","9",103,"+C/-D","cap","nodet",320
"1503","ff06an05","2","listB_REV","9",103,"+C/-D","cap","nodet",830
"1504","ht08en04","2","listB_REV","9",103,"+C/-D","cap","nodet",242
"1505","nn05ed12","2","listB_REV","9",103,"+C/-D","cap","nodet",285
"1506","nz09ko24","2","listB_REV","9",103,"+C/-D","cap","nodet",170
"1507","au05rd24","1","listA_REV","13",112,"+C/-D","cap","nodet",478
"1508","ht08en04","1","listA_REV","13",112,"+C/-D","cap","nodet",131
"1509","ng10er10","1","listA_REV","13",112,"+C/-D","cap","nodet",367
"1510","nn05as16","1","listA_REV","13",112,"+C/-D","cap","nodet",509
"1511","nn05ed12","1","listA_REV","13",112,"+C/-D","cap","nodet",167
"1512","as08el22","2","listA_REV","13",112,"+C/-D","cap","nodet",599
"1513","er07rd18","2","listA_REV","13",112,"+C/-D","cap","nodet",165
"1514","ho07es17","2","listA_REV","13",112,"+C/-D","cap","nodet",153
"1515","ke05en10","2","listA_REV","13",112,"+C/-D","cap","nodet",171
"1516","ke05rg01","2","listA_REV","13",112,"+C/-D","cap","nodet",201
"1517","ke09en22","2","listA_REV","13",112,"+C/-D","cap","nodet",135
"1518","os09er29","2","listA_REV","13",112,"+C/-D","cap","nodet",741
"1519","as08el22","1","listB_REV","15",114,"+C/-D","cap","nodet",138
"1520","de10ch10","1","listB_REV","15",114,"+C/-D","cap","nodet",338
"1521","fs06er06","1","listB_REV","15",114,"+C/-D","cap","nodet",222
"1522","ho07es17","1","listB_REV","15",114,"+C/-D","cap","nodet",264
"1523","ke05rg01","1","listB_REV","15",114,"+C/-D","cap","nodet",413
"1524","ck06nk23","2","listB_REV","15",114,"+C/-D","cap","nodet",165
"1525","en04do16","2","listB_REV","15",114,"+C/-D","cap","nodet",555
"1526","ff06an05","2","listB_REV","15",114,"+C/-D","cap","nodet",594
"1527","ht08en04","2","listB_REV","15",114,"+C/-D","cap","nodet",575
"1528","ng09in10","2","listB_REV","15",114,"+C/-D","cap","nodet",110
"1529","ng10er10","2","listB_REV","15",114,"+C/-D","cap","nodet",191
"1530","nn05ed12","2","listB_REV","15",114,"+C/-D","cap","nodet",144
"1531","au05rd24","1","listA_REV","19",117,"+C/-D","cap","nodet",117
"1532","ke06er23","1","listA_REV","19",117,"+C/-D","cap","nodet",168
"1533","nn05as16","1","listA_REV","19",117,"+C/-D","cap","nodet",519
"1534","nn05ed12","1","listA_REV","19",117,"+C/-D","cap","nodet",306
"1535","nz09ko24","1","listA_REV","19",117,"+C/-D","cap","nodet",159
"1536","rs06nz12","1","listA_REV","19",117,"+C/-D","cap","nodet",130
"1537","as08el22","2","listA_REV","19",117,"+C/-D","cap","nodet",472
"1538","er06nk20","2","listA_REV","19",117,"+C/-D","cap","nodet",279
"1539","ke05en10","2","listA_REV","19",117,"+C/-D","cap","nodet",410
"1540","ke05rg01","2","listA_REV","19",117,"+C/-D","cap","nodet",520
"1541","ke09en22","2","listA_REV","19",117,"+C/-D","cap","nodet",82
